siteinfor,country,latitude,longitude,elevation,mat,map,samplingdepth,samplingthickness,sandperc,siltperc,texture,soilph,covercrop,covercropgroup,graincrop,graincropgroup,fertilization_c,fertilization_t,conservation_type,controldescription,yield_c,yield_t
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,6812.58,7369.435
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,6812.58,7448.285
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Ryegrass,Grass,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Chinese milk vetch,Legume,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,7179.5,7317.125
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Potato,Brassica,Rice,Arable,,,CC,No cover crop,7179.5,7810.0
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Potato,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,6812.58,7402.55
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Potato,Brassica,Rice,Arable,,,CC,No cover crop,6812.58,7481.495
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Rape,Brassica,Rice,Arable,,,CC,No cover crop,,
Hunan,China,28.2,113.08,45.8,17.1,1500.0,0-to-20,,,,Clay loam,5.4,Potato,Brassica,Rice,Arable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,47000.0,53000.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,47000.0,52900.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,47000.0,48200.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,47000.0,44100.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,47000.0,51300.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,47900.0,53200.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,47900.0,56300.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,47900.0,42000.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,47900.0,46000.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,47900.0,57900.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,46500.0,61800.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,46500.0,63300.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,46500.0,31600.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,46500.0,36800.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,46500.0,53700.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,41800.0,54700.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,41800.0,68800.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,41800.0,6700.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,41800.0,16300.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,41800.0,68600.0
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SR),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Sweetcorn (SI),Grass,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CR),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Common bean (CI),Legume,Cucumber,Vegetable,,,CC,No cover crop,,
"Changping county, Beijing",China,40.22,116.23,67.0,,,0-to-30,30,,,Silt loam,6.36,Chrysanthemum/Edible,MOT,Cucumber,Vegetable,,,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,19700.0,20000.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,23700.0,22900.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,23500.0,22300.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,26700.0,24100.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,30100.0,26600.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-20,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,5200.0,13000.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-20,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,7800.0,14600.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-20,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,9400.0,18900.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-20,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,12900.0,20800.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-20,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,17200.0,21700.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,20-to-40,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,20-to-40,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,20-to-40,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,20-to-40,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,20-to-40,20,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,10300.0,14400.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,14400.0,19000.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,11200.0,17200.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,16000.0,18400.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,24000.0,29900.0
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,0 N 0 P 0 K,0 N 0 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115 N 64.8 P 0 K,115 N 64.8 P 0 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,191.88 N 111.24 P 168.12 K,191.88 N 111.24 P 168.12 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,115.2 N 64.8 P 100.8 K,115.2 N 64.8 P 100.8 K,CC,No cover crop,,
"Dryland Experimental Station, Loess Plateau",China,35.35,109.93,838.0,,,0-to-40,40,8.0,67.0,Silt loam,8.3,Crown vetch,Legume,Apple,Orchard,57.6 N 32.4 P 50.4 K,57.6 N 32.4 P 50.4 K,CC,No cover crop,,
"Fengcheng, Jianxi",China,28.12,115.93,25.4,,,0-to-20,20,,,,5.41,Chinese milk vetch,Legume,Rice,Arable,No,No,CC,No cover crop,3440.0,5610.0
"Fengcheng, Jianxi",China,28.12,115.93,25.4,,,0-to-20,20,,,,5.41,Chinese milk vetch,Legume,Rice,Arable,No,No,CC,No cover crop,,
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Vetch,Legume,Rice,Arable,,,CC,Fallow,8138.5,8158.77
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Bean,Legume,Rice,Arable,,,CC,Fallow,8138.5,8160.58
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Rape,Brassica,Rice,Arable,,,CC,Fallow,8138.5,7666.97
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Wheat,Grass,Rice,Arable,,,CC,Fallow,8138.5,7797.29
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Vetch,Legume,Rice,Arable,,,CC,Fallow,7001.0,7424.72
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Bean,Legume,Rice,Arable,,,CC,Fallow,7001.0,7371.55
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Rape,Brassica,Rice,Arable,,,CC,Fallow,7001.0,6712.84
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Wheat,Grass,Rice,Arable,,,CC,Fallow,7001.0,6788.0
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Vetch,Legume,Rice,Arable,,,CC,Fallow,,
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Bean,Legume,Rice,Arable,,,CC,Fallow,,
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Rape,Brassica,Rice,Arable,,,CC,Fallow,,
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Wheat,Grass,Rice,Arable,,,CC,Fallow,,
"Longyan Village, Hudai Town, Wuxi, Jiangsu",China,31.52,120.1,3.0,15.5,1038.4,0-to-20,20,,,,3.99,Vetch,Legume,Rice,Arable,,,CC,Fallow,,
